rho,phi,dphi
79.6637,0.0000000000,-0.0000000000
79.6650,0.0000000000,-0.0000000000
79.6662,0.0000000000,-0.0000000000
79.6675,0.0000000000,-0.0000000000
79.6687,0.0000000000,-0.0000000000
79.6700,0.0000000000,-0.0000000000
79.6712,0.0000000000,-0.0000000000
79.6725,0.0000000000,-0.0000000000
79.6738,0.0000000000,-0.0000000000
79.6750,0.0000000000,-0.0000000000
79.6762,0.0000000000,-0.0000000000
79.6775,0.0000000000,-0.0000000000
79.6787,0.0000000000,-0.0000000000
79.6800,0.0000000000,-0.0000000000
79.6813,0.0000000000,-0.0000000000
79.6825,0.0000000000,-0.0000000000
79.6837,0.0000000000,-0.0000000000
79.6850,0.0000000000,-0.0000000000
79.6862,0.0000000000,-0.0000000000
79.6875,0.0000000000,-0.0000000000
79.6888,0.0000000000,-0.0000000000
79.6900,0.0000000000,-0.0000000000
79.6912,0.0000000000,-0.0000000000
79.6925,0.0000000000,-0.0000000000
79.6937,0.0000000000,-0.0000000000
79.6950,0.0000000000,-0.0000000000
79.6963,0.0000000000,-0.0000000000
79.6975,0.0000000000,-0.0000000000
79.6987,0.0000000000,-0.0000000000
79.7000,0.0000000000,-0.0000000000
79.7012,0.0000000000,-0.0000000000
79.7025,0.0000000000,-0.0000000000
79.7038,0.0000000000,-0.0000000000
79.7050,0.0000000000,-0.0000000000
79.7062,0.0000000000,-0.0000000000
79.7075,0.0000000000,-0.0000000000
79.7087,0.0000000000,-0.0000000000
79.7100,0.0000000000,-0.0000000000
79.7113,0.0000000000,-0.0000000000
79.7125,0.0000000000,-0.0000000000
79.7137,0.0000000000,-0.0000000000
79.7150,0.0000000000,-0.0000000000
79.7162,0.0000000000,-0.0000000000
79.7175,0.0000000000,-0.0000000000
79.7188,0.0000000000,-0.0000000000
79.7200,0.0000000000,-0.0000000000
79.7212,0.0000000000,-0.0000000000
79.7225,0.0000000000,-0.0000000000
79.7237,0.0000000000,-0.0000000000
79.7250,0.0000000000,-0.0000000000
79.7262,0.0000000000,-0.0000000000
79.7275,0.0000000000,-0.0000000000
79.7287,0.0000000000,-0.0000000000
79.7300,0.0000000000,-0.0000000000
79.7312,0.0000000000,-0.0000000000
79.7325,0.0000000000,-0.0000000000
79.7337,0.0000000000,-0.0000000000
79.7350,0.0000000000,-0.0000000000
79.7363,0.0000000000,-0.0000000000
79.7375,0.0000000000,-0.0000000000
79.7387,0.0000000000,-0.0000000000
79.7400,0.0000000000,-0.0000000000
79.7412,0.0000000000,-0.0000000000
79.7425,0.0000000000,-0.0000000000
79.7438,0.0000000000,-0.0000000000
79.7450,0.0000000000,-0.0000000000
79.7462,0.0000000000,-0.0000000000
79.7475,0.0000000000,-0.0000000000
79.7487,0.0000000000,-0.0000000000
79.7500,0.0000000000,-0.0000000000
79.7513,0.0000000000,-0.0000000000
79.7525,0.0000000000,-0.0000000000
79.7537,0.0000000000,-0.0000000000
79.7550,0.0000000000,-0.0000000000
79.7562,0.0000000000,-0.0000000000
79.7575,0.0000000000,-0.0000000000
79.7588,0.0000000000,-0.0000000000
79.7600,0.0000000000,-0.0000000000
79.7612,0.0000000000,-0.0000000000
79.7625,0.0000000000,-0.0000000000
79.7637,0.0000000000,-0.0000000000
79.7650,0.0000000000,-0.0000000000
79.7663,0.0000000000,-0.0000000000
79.7675,0.0000000000,-0.0000000000
79.7687,0.0000000000,-0.0000000000
79.7700,0.0000000000,-0.0000000000
79.7712,0.0000000000,-0.0000000000
79.7725,0.0000000000,-0.0000000000
79.7738,0.0000000000,-0.0000000000
79.7750,0.0000000000,-0.0000000000
79.7762,0.0000000000,-0.0000000000
79.7775,0.0000000000,-0.0000000000
79.7787,0.0000000000,-0.0000000000
79.7800,0.0000000000,-0.0000000000
79.7812,0.0000000000,-0.0000000000
79.7825,0.0000000000,-0.0000000000
79.7837,0.0000000000,-0.0000000000
79.7850,0.0000000000,-0.0000000000
79.7862,0.0000000000,-0.0000000000
79.7875,0.0000000000,-0.0000000000
79.7887,0.0000000000,-0.0000000000
79.7900,0.0000000000,-0.0000000000
79.7912,0.0000000000,-0.0000000000
79.7925,0.0000000000,-0.0000000000
79.7937,0.0000000000,-0.0000000000
79.7950,0.0000000000,-0.0000000000
79.7962,0.0000000000,-0.0000000000
79.7975,0.0000000000,-0.0000000000
79.7988,0.0000000000,-0.0000000000
79.8000,0.0000000000,-0.0000000000
79.8012,0.0000000000,-0.0000000000
79.8025,0.0000000000,-0.0000000000
79.8037,0.0000000000,-0.0000000000
79.8050,0.0000000000,-0.0000000000
79.8063,0.0000000000,-0.0000000000
79.8075,0.0000000000,-0.0000000000
79.8087,0.0000000000,-0.0000000000
79.8100,0.0000000000,-0.0000000000
79.8112,0.0000000000,-0.0000000000
79.8125,0.0000000000,-0.0000000000
79.8138,0.0000000000,-0.0000000000
79.8150,0.0000000000,-0.0000000000
79.8162,0.0000000000,-0.0000000000
79.8175,0.0000000000,-0.0000000000
79.8187,0.0000000000,-0.0000000000
79.8200,0.0000000000,-0.0000000000
79.8213,0.0000000000,-0.0000000000
79.8225,0.0000000000,-0.0000000000
79.8237,0.0000000000,-0.0000000000
79.8250,0.0000000000,-0.0000000000
79.8262,0.0000000000,-0.0000000000
79.8275,0.0000000000,-0.0000000000
79.8288,0.0000000000,-0.0000000000
79.8300,0.0000000000,-0.0000000000
79.8312,0.0000000000,-0.0000000000
79.8325,0.0000000000,-0.0000000000
79.8337,0.0000000000,-0.0000000000
79.8350,0.0000000000,-0.0000000000
79.8363,0.0000000000,-0.0000000000
79.8375,0.0000000000,-0.0000000000
79.8387,0.0000000000,-0.0000000000
79.8400,0.0000000000,-0.0000000000
79.8412,0.0000000000,-0.0000000000
79.8425,0.0000000000,-0.0000000000
79.8438,0.0000000000,-0.0000000000
79.8450,0.0000000000,-0.0000000000
79.8462,0.0000000000,-0.0000000000
79.8475,0.0000000000,-0.0000000000
79.8487,0.0000000000,-0.0000000000
79.8500,0.0000000000,-0.0000000000
79.8512,0.0000000000,-0.0000000000
79.8525,0.0000000000,-0.0000000000
79.8537,0.0000000000,-0.0000000000
79.8550,0.0000000000,-0.0000000000
79.8562,0.0000000000,-0.0000000000
79.8575,0.0000000000,-0.0000000000
79.8587,0.0000000000,-0.0000000000
79.8600,0.0000000000,-0.0000000000
79.8613,0.0000000000,-0.0000000000
79.8625,0.0000000000,-0.0000000000
79.8637,0.0000000000,-0.0000000000
79.8650,0.0000000000,-0.0000000000
79.8662,0.0000000000,-0.0000000000
79.8675,0.0000000000,-0.0000000000
79.8688,0.0000000000,-0.0000000000
79.8700,0.0000000000,-0.0000000000
79.8712,0.0000000000,-0.0000000000
79.8725,0.0000000000,-0.0000000000
79.8737,0.0000000000,-0.0000000000
79.8750,0.0000000000,-0.0000000000
79.8763,0.0000000000,-0.0000000000
79.8775,0.0000000000,-0.0000000000
79.8787,0.0000000000,-0.0000000000
79.8800,0.0000000000,-0.0000000000
79.8812,0.0000000000,-0.0000000000
79.8825,0.0000000000,-0.0000000000
79.8838,0.0000000000,-0.0000000000
79.8850,0.0000000000,-0.0000000000
79.8862,0.0000000000,-0.0000000000
79.8875,0.0000000000,-0.0000000000
79.8887,0.0000000000,-0.0000000000
79.8900,0.0000000000,-0.0000000000
79.8913,0.0000000000,-0.0000000000
79.8925,0.0000000000,-0.0000000000
79.8937,0.0000000000,-0.0000000000
79.8950,0.0000000000,-0.0000000000
79.8962,0.0000000000,-0.0000000000
79.8975,0.0000000000,-0.0000000000
79.8988,0.0000000000,-0.0000000000
79.9000,0.0000000000,-0.0000000000
79.9012,0.0000000000,-0.0000000000
79.9025,0.0000000000,-0.0000000000
79.9037,0.0000000000,-0.0000000000
79.9050,0.0000000000,-0.0000000000
79.9062,0.0000000000,-0.0000000000
79.9075,0.0000000000,-0.0000000000
79.9087,0.0000000000,-0.0000000000
79.9100,0.0000000000,-0.0000000000
79.9112,0.0000000000,-0.0000000000
79.9125,0.0000000000,-0.0000000000
79.9137,0.0000000000,-0.0000000000
79.9150,0.0000000000,-0.0000000000
79.9162,0.0000000000,-0.0000000000
79.9175,0.0000000000,-0.0000000000
79.9187,0.0000000000,-0.0000000000
79.9200,0.0000000000,-0.0000000000
79.9212,0.0000000000,-0.0000000000
79.9225,0.0000000000,-0.0000000000
79.9238,0.0000000000,-0.0000000000
79.9250,0.0000000000,-0.0000000000
79.9262,0.0000000000,-0.0000000000
79.9275,0.0000000000,-0.0000000000
79.9287,0.0000000000,-0.0000000000
79.9300,0.0000000000,-0.0000000000
79.9313,0.0000000000,-0.0000000000
79.9325,0.0000000000,-0.0000000000
79.9337,0.0000000000,-0.0000000000
79.9350,0.0000000000,-0.0000000000
79.9362,0.0000000000,-0.0000000000
79.9375,0.0000000000,-0.0000000000
79.9388,0.0000000000,-0.0000000000
79.9400,0.0000000000,-0.0000000000
79.9412,0.0000000000,-0.0000000000
79.9425,0.0000000000,-0.0000000000
79.9437,0.0000000000,-0.0000000000
79.9450,0.0000000000,-0.0000000000
79.9463,0.0000000000,-0.0000000000
79.9475,0.0000000000,-0.0000000000
79.9487,0.0000000000,-0.0000000000
79.9500,0.0000000000,-0.0000000000
79.9512,0.0000000000,-0.0000000000
79.9525,0.0000000000,-0.0000000000
79.9538,0.0000000000,-0.0000000000
79.9550,0.0000000000,-0.0000000000
79.9562,0.0000000000,-0.0000000000
79.9575,0.0000000000,-0.0000000000
79.9587,0.0000000000,-0.0000000000
79.9600,0.0000000000,-0.0000000000
79.9613,0.0000000000,-0.0000000000
79.9625,0.0000000000,-0.0000000000
79.9637,0.0000000000,-0.0000000000
79.9650,0.0000000000,-0.0000000000
79.9662,0.0000000000,-0.0000000000
79.9675,0.0000000000,-0.0000000000
79.9688,0.0000000000,-0.0000000000
79.9700,0.0000000000,-0.0000000000
79.9712,0.0000000000,-0.0000000000
79.9725,0.0000000000,-0.0000000000
79.9737,0.0000000000,-0.0000000000
79.9750,0.0000000000,-0.0000000000
79.9762,0.0000000000,-0.0000000000
79.9775,0.0000000000,-0.0000000000
79.9787,0.0000000000,-0.0000000000
79.9800,0.0000000000,-0.0000000000
79.9812,0.0000000000,-0.0000000000
79.9825,0.0000000000,-0.0000000000
79.9837,0.0000000000,-0.0000000000
79.9850,0.0000000000,-0.0000000000
79.9863,0.0000000000,-0.0000000000
79.9875,0.0000000000,-0.0000000000
79.9887,0.0000000000,-0.0000000000
79.9900,0.0000000000,-0.0000000000
79.9912,0.0000000000,-0.0000000000
79.9925,0.0000000000,-0.0000000000
79.9938,0.0000000000,-0.0000000000
79.9950,0.0000000000,-0.0000000000
79.9962,0.0000000000,-0.0000000000
79.9975,0.0000000000,-0.0000000000
79.9987,0.0000000000,-0.0000000000
80.0000,0.0000000000,-0.0000000000
80.0013,0.0000000000,-0.0000000000
80.0025,0.0000000000,-0.0000000000
80.0037,0.0000000000,-0.0000000000
80.0050,0.0000000000,-0.0000000000
80.0062,0.0000000000,-0.0000000000
80.0075,0.0000000000,-0.0000000000
80.0088,0.0000000000,-0.0000000000
80.0100,0.0000000000,-0.0000000000
80.0112,0.0000000000,-0.0000000000
80.0125,0.0000000000,-0.0000000000
80.0137,0.0000000000,-0.0000000000
80.0150,0.0000000000,-0.0000000000
80.0163,0.0000000000,-0.0000000000
80.0175,0.0000000000,-0.0000000000
80.0187,0.0000000000,-0.0000000000
80.0200,0.0000000000,-0.0000000000
80.0212,0.0000000000,-0.0000000000
80.0225,0.0000000000,-0.0000000000
80.0238,0.0000000000,-0.0000000000
80.0250,0.0000000000,-0.0000000000
80.0262,0.0000000000,-0.0000000000
80.0275,0.0000000000,-0.0000000000
80.0287,0.0000000000,-0.0000000000
80.0300,0.0000000000,-0.0000000000
80.0312,0.0000000000,-0.0000000000
80.0325,0.0000000000,-0.0000000000
80.0337,0.0000000000,-0.0000000000
80.0350,0.0000000000,-0.0000000000
80.0362,0.0000000000,-0.0000000000
80.0375,0.0000000000,-0.0000000000
80.0387,0.0000000000,-0.0000000000
80.0400,0.0000000000,-0.0000000000
80.0412,0.0000000000,-0.0000000000
80.0425,0.0000000000,-0.0000000000
80.0437,0.0000000000,-0.0000000000
80.0450,0.0000000000,-0.0000000000
80.0462,0.0000000000,-0.0000000000
80.0475,0.0000000000,-0.0000000000
80.0488,0.0000000000,-0.0000000000
80.0500,0.0000000000,-0.0000000000
80.0512,0.0000000000,-0.0000000000
80.0525,0.0000000000,-0.0000000000
80.0537,0.0000000000,-0.0000000000
80.0550,0.0000000000,-0.0000000000
80.0563,0.0000000000,-0.0000000000
80.0575,0.0000000000,-0.0000000000
80.0587,0.0000000000,-0.0000000000
80.0600,0.0000000000,-0.0000000000
80.0612,0.0000000000,-0.0000000000
80.0625,0.0000000000,-0.0000000000
80.0638,0.0000000000,-0.0000000000
80.0650,0.0000000000,-0.0000000000
80.0662,0.0000000000,-0.0000000000
80.0675,0.0000000000,-0.0000000000
80.0687,0.0000000000,-0.0000000000
80.0700,0.0000000000,-0.0000000000
80.0713,0.0000000000,-0.0000000000
80.0725,0.0000000000,-0.0000000000
80.0737,0.0000000000,-0.0000000000
80.0750,0.0000000000,-0.0000000000
80.0762,0.0000000000,-0.0000000000
80.0775,0.0000000000,-0.0000000000
80.0788,0.0000000000,-0.0000000000
80.0800,0.0000000000,-0.0000000000
80.0812,0.0000000000,-0.0000000000
80.0825,0.0000000000,-0.0000000000
80.0837,0.0000000000,-0.0000000000
80.0850,0.0000000000,-0.0000000000
80.0863,0.0000000000,-0.0000000000
80.0875,0.0000000000,-0.0000000000
80.0887,0.0000000000,-0.0000000000
80.0900,0.0000000000,-0.0000000000
80.0912,0.0000000000,-0.0000000000
80.0925,0.0000000000,-0.0000000000
80.0938,0.0000000000,-0.0000000000
80.0950,0.0000000000,-0.0000000000
80.0962,0.0000000000,-0.0000000000
80.0975,0.0000000000,-0.0000000000
80.0987,0.0000000000,-0.0000000000
80.1000,0.0000000000,-0.0000000000
80.1012,0.0000000000,-0.0000000000
80.1025,0.0000000000,-0.0000000000
80.1037,0.0000000000,-0.0000000000
80.1050,0.0000000000,-0.0000000000
80.1062,0.0000000000,-0.0000000000
80.1075,0.0000000000,-0.0000000000
80.1087,0.0000000000,-0.0000000000
80.1100,0.0000000000,-0.0000000000
80.1113,0.0000000000,-0.0000000000
80.1125,0.0000000000,-0.0000000000
80.1137,0.0000000000,-0.0000000000
80.1150,0.0000000000,-0.0000000000
80.1162,0.0000000000,-0.0000000000
80.1175,0.0000000000,-0.0000000000
80.1188,0.0000000000,-0.0000000000
80.1200,0.0000000000,-0.0000000000
80.1212,0.0000000000,-0.0000000000
80.1225,0.0000000000,-0.0000000000
80.1237,0.0000000000,-0.0000000000
80.1250,0.0000000000,-0.0000000000
80.1263,0.0000000000,-0.0000000000
80.1275,0.0000000000,-0.0000000000
80.1287,0.0000000000,-0.0000000000
80.1300,0.0000000000,-0.0000000000
80.1312,0.0000000000,-0.0000000000
80.1325,0.0000000000,-0.0000000000
80.1338,0.0000000000,-0.0000000000
80.1350,0.0000000000,-0.0000000000
80.1362,0.0000000000,-0.0000000000
80.1375,0.0000000000,-0.0000000000
80.1387,0.0000000000,-0.0000000000
80.1400,0.0000000000,-0.0000000000
80.1413,0.0000000000,-0.0000000000
80.1425,0.0000000000,-0.0000000000
80.1437,0.0000000000,-0.0000000000
80.1450,0.0000000000,-0.0000000000
80.1462,0.0000000000,-0.0000000000
80.1475,0.0000000000,-0.0000000000
80.1488,0.0000000000,-0.0000000000
80.1500,0.0000000000,-0.0000000000
80.1512,0.0000000000,-0.0000000000
80.1525,0.0000000000,-0.0000000000
80.1537,0.0000000000,-0.0000000000
80.1550,0.0000000000,-0.0000000000
80.1562,0.0000000000,-0.0000000000
80.1575,0.0000000000,-0.0000000000
80.1587,0.0000000000,-0.0000000000
80.1600,0.0000000000,-0.0000000000
80.1612,0.0000000000,-0.0000000000
80.1625,0.0000000000,-0.0000000000
80.1637,0.0000000000,-0.0000000000
80.1650,0.0000000000,-0.0000000000
80.1662,0.0000000000,-0.0000000000
80.1675,0.0000000000,-0.0000000000
80.1687,0.0000000000,-0.0000000000
80.1700,0.0000000000,-0.0000000000
80.1712,0.0000000000,-0.0000000000
80.1725,0.0000000000,-0.0000000000
80.1738,0.0000000000,-0.0000000000
80.1750,0.0000000000,-0.0000000000
80.1762,0.0000000000,-0.0000000000
80.1775,0.0000000000,-0.0000000000
80.1787,0.0000000000,-0.0000000000
80.1800,0.0000000000,-0.0000000000
80.1813,0.0000000000,-0.0000000000
80.1825,0.0000000000,-0.0000000000
80.1837,0.0000000000,-0.0000000000
80.1850,0.0000000000,-0.0000000000
80.1862,0.0000000000,-0.0000000000
80.1875,0.0000000000,-0.0000000000
80.1888,0.0000000000,-0.0000000000
80.1900,0.0000000000,-0.0000000000
80.1912,0.0000000000,-0.0000000000
80.1925,0.0000000000,-0.0000000000
80.1937,0.0000000000,-0.0000000000
80.1950,0.0000000000,-0.0000000000
80.1963,0.0000000000,-0.0000000000
80.1975,0.0000000000,-0.0000000000
80.1987,0.0000000000,-0.0000000000
80.2000,0.0000000000,-0.0000000000
80.2012,0.0000000000,-0.0000000000
80.2025,0.0000000000,-0.0000000000
80.2038,0.0000000000,-0.0000000000
80.2050,0.0000000000,-0.0000000000
80.2062,0.0000000000,-0.0000000000
80.2075,0.0000000000,-0.0000000000
80.2087,0.0000000000,-0.0000000000
80.2100,0.0000000000,-0.0000000000
80.2113,0.0000000000,-0.0000000000
80.2125,0.0000000000,-0.0000000000
80.2137,0.0000000000,-0.0000000000
80.2150,0.0000000000,-0.0000000000
80.2162,0.0000000000,-0.0000000000
80.2175,0.0000000000,-0.0000000000
80.2188,0.0000000000,-0.0000000000
80.2200,0.0000000000,-0.0000000000
80.2212,0.0000000000,-0.0000000000
80.2225,0.0000000000,-0.0000000000
80.2237,0.0000000000,-0.0000000000
80.2250,0.0000000000,-0.0000000000
80.2262,0.0000000000,-0.0000000000
80.2275,0.0000000000,-0.0000000000
80.2287,0.0000000000,-0.0000000000
80.2300,0.0000000000,-0.0000000000
80.2312,0.0000000000,-0.0000000000
80.2325,0.0000000000,-0.0000000000
80.2337,0.0000000000,-0.0000000000
80.2350,0.0000000000,-0.0000000000
80.2363,0.0000000000,-0.0000000000
80.2375,0.0000000000,-0.0000000000
80.2387,0.0000000000,-0.0000000000
80.2400,0.0000000000,-0.0000000000
80.2412,0.0000000000,-0.0000000000
80.2425,0.0000000000,-0.0000000000
80.2438,0.0000000000,-0.0000000000
80.2450,0.0000000000,-0.0000000000
80.2462,0.0000000000,-0.0000000000
80.2475,0.0000000000,-0.0000000000
80.2487,0.0000000000,-0.0000000000
80.2500,0.0000000000,-0.0000000000
80.2513,0.0000000000,-0.0000000000
80.2525,0.0000000000,-0.0000000000
80.2537,0.0000000000,-0.0000000000
80.2550,0.0000000000,-0.0000000000
80.2562,0.0000000000,-0.0000000000
80.2575,0.0000000000,-0.0000000000
80.2588,0.0000000000,-0.0000000000
80.2600,0.0000000000,-0.0000000000
80.2612,0.0000000000,-0.0000000000
80.2625,0.0000000000,-0.0000000000
80.2637,0.0000000000,-0.0000000000
80.2650,0.0000000000,-0.0000000000
80.2663,0.0000000000,-0.0000000000
80.2675,0.0000000000,-0.0000000000
80.2687,0.0000000000,-0.0000000000
80.2700,0.0000000000,-0.0000000000
80.2712,0.0000000000,-0.0000000000
80.2725,0.0000000000,-0.0000000000
80.2738,0.0000000000,-0.0000000000
80.2750,0.0000000000,-0.0000000000
80.2762,0.0000000000,-0.0000000000
80.2775,0.0000000000,-0.0000000000
80.2787,0.0000000000,-0.0000000000
80.2800,0.0000000000,-0.0000000000
80.2812,0.0000000000,-0.0000000000
80.2825,0.0000000000,-0.0000000000
80.2837,0.0000000000,-0.0000000000
80.2850,0.0000000000,-0.0000000000
80.2862,0.0000000000,-0.0000000000
80.2875,0.0000000000,-0.0000000000
80.2887,0.0000000000,-0.0000000000
80.2900,0.0000000000,-0.0000000000
80.2912,0.0000000000,-0.0000000000
80.2925,0.0000000000,-0.0000000000
80.2937,0.0000000000,-0.0000000000
80.2950,0.0000000000,-0.0000000000
80.2962,0.0000000000,-0.0000000000
80.2975,0.0000000000,-0.0000000000
80.2988,0.0000000000,-0.0000000000
80.3000,0.0000000000,-0.0000000000
80.3012,0.0000000000,-0.0000000000
80.3025,0.0000000000,-0.0000000000
80.3037,0.0000000000,-0.0000000000
80.3050,0.0000000000,-0.0000000000
80.3063,0.0000000000,-0.0000000000
80.3075,0.0000000000,-0.0000000000
80.3087,0.0000000000,-0.0000000000
80.3100,0.0000000000,-0.0000000000
80.3112,0.0000000000,-0.0000000000
80.3125,0.0000000000,-0.0000000000
80.3138,0.0000000000,-0.0000000000
80.3150,0.0000000000,-0.0000000000
80.3162,0.0000000000,-0.0000000000
80.3175,0.0000000000,-0.0000000000
80.3187,0.0000000000,-0.0000000000
80.3200,0.0000000000,-0.0000000000
80.3213,0.0000000000,-0.0000000000
80.3225,0.0000000000,-0.0000000000
80.3237,0.0000000000,-0.0000000000
80.3250,0.0000000000,-0.0000000000
80.3262,0.0000000000,-0.0000000000
80.3275,0.0000000000,-0.0000000000
80.3288,0.0000000000,-0.0000000000
80.3300,0.0000000000,-0.0000000000
80.3312,0.0000000000,-0.0000000000
80.3325,0.0000000000,-0.0000000000
80.3337,0.0000000000,-0.0000000000
80.3350,0.0000000000,-0.0000000000
80.3363,0.0000000000,-0.0000000000
80.3375,0.0000000000,-0.0000000000
80.3387,0.0000000000,-0.0000000000
80.3400,0.0000000000,-0.0000000000
80.3412,0.0000000000,-0.0000000000
80.3425,0.0000000000,-0.0000000000
80.3438,0.0000000000,-0.0000000000
80.3450,0.0000000000,-0.0000000000
80.3462,0.0000000000,-0.0000000000
80.3475,0.0000000000,-0.0000000000
80.3487,0.0000000000,-0.0000000000
80.3500,0.0000000000,-0.0000000000
80.3512,0.0000000000,-0.0000000000
80.3525,0.0000000000,-0.0000000000
80.3537,0.0000000000,-0.0000000000
80.3550,0.0000000000,-0.0000000000
80.3562,0.0000000000,-0.0000000000
80.3575,0.0000000000,-0.0000000000
80.3587,0.0000000000,-0.0000000000
80.3600,0.0000000000,-0.0000000000
80.3613,0.0000000000,-0.0000000000
80.3625,0.0000000000,-0.0000000000
80.3637,0.0000000000,-0.0000000000
80.3650,0.0000000000,-0.0000000000
80.3662,0.0000000000,-0.0000000000
80.3675,0.0000000000,-0.0000000000
80.3688,0.0000000000,-0.0000000000
80.3700,0.0000000000,-0.0000000000
80.3712,0.0000000000,-0.0000000000
80.3725,0.0000000000,-0.0000000000
80.3737,0.0000000000,-0.0000000000
80.3750,0.0000000000,-0.0000000000
80.3763,0.0000000000,-0.0000000000
80.3775,0.0000000000,-0.0000000000
80.3787,0.0000000000,-0.0000000000
80.3800,0.0000000000,-0.0000000000
80.3812,0.0000000000,-0.0000000000
80.3825,0.0000000000,-0.0000000000
80.3838,0.0000000000,-0.0000000000
80.3850,0.0000000000,-0.0000000000
80.3862,0.0000000000,-0.0000000000
80.3875,0.0000000000,-0.0000000000
80.3887,0.0000000000,-0.0000000000
80.3900,0.0000000000,-0.0000000000
80.3913,0.0000000000,-0.0000000000
80.3925,0.0000000000,-0.0000000000
80.3937,0.0000000000,-0.0000000000
80.3950,0.0000000000,-0.0000000000
80.3962,0.0000000000,-0.0000000000
80.3975,0.0000000000,-0.0000000000
80.3988,0.0000000000,-0.0000000000
80.4000,0.0000000000,-0.0000000000
80.4012,0.0000000000,-0.0000000000
80.4025,0.0000000000,-0.0000000000
80.4037,0.0000000000,-0.0000000000
80.4050,0.0000000000,-0.0000000000
80.4062,0.0000000000,-0.0000000000
80.4075,0.0000000000,-0.0000000000
80.4087,0.0000000000,-0.0000000000
80.4100,0.0000000000,-0.0000000000
80.4112,0.0000000000,-0.0000000000
80.4125,0.0000000000,-0.0000000000
80.4137,0.0000000000,-0.0000000000
80.4150,0.0000000000,-0.0000000000
80.4162,0.0000000000,-0.0000000000
80.4175,0.0000000000,-0.0000000000
80.4187,0.0000000000,-0.0000000000
80.4200,0.0000000000,-0.0000000000
80.4212,0.0000000000,-0.0000000000
80.4225,0.0000000000,-0.0000000000
80.4238,0.0000000000,-0.0000000000
80.4250,0.0000000000,-0.0000000000
80.4262,0.0000000000,-0.0000000000
80.4275,0.0000000000,-0.0000000000
80.4287,0.0000000000,-0.0000000000
80.4300,0.0000000000,-0.0000000000
80.4313,0.0000000000,-0.0000000000
80.4325,0.0000000000,-0.0000000000
80.4337,0.0000000000,-0.0000000000
80.4350,0.0000000000,-0.0000000000
80.4362,0.0000000000,-0.0000000000
80.4375,0.0000000000,-0.0000000000
80.4388,0.0000000000,-0.0000000000
80.4400,0.0000000000,-0.0000000000
80.4412,0.0000000000,-0.0000000000
80.4425,0.0000000000,-0.0000000000
80.4437,0.0000000000,-0.0000000000
80.4450,0.0000000000,-0.0000000000
80.4463,0.0000000000,-0.0000000000
80.4475,0.0000000000,-0.0000000000
80.4487,0.0000000000,-0.0000000000
80.4500,0.0000000000,-0.0000000000
80.4512,0.0000000000,-0.0000000000
80.4525,0.0000000000,-0.0000000000
80.4538,0.0000000000,-0.0000000000
80.4550,0.0000000000,-0.0000000000
80.4562,0.0000000000,-0.0000000000
80.4575,0.0000000000,-0.0000000000
80.4587,0.0000000000,-0.0000000000
80.4600,0.0000000000,-0.0000000000
80.4613,0.0000000000,-0.0000000000
80.4625,0.0000000000,-0.0000000000
80.4637,0.0000000000,-0.0000000000
80.4650,0.0000000000,-0.0000000000
80.4662,0.0000000000,-0.0000000000
80.4675,0.0000000000,-0.0000000000
80.4688,0.0000000000,-0.0000000000
80.4700,0.0000000000,-0.0000000000
80.4712,0.0000000000,-0.0000000000
80.4725,0.0000000000,-0.0000000000
80.4737,0.0000000000,-0.0000000000
80.4750,0.0000000000,-0.0000000000
80.4762,0.0000000000,-0.0000000000
80.4775,0.0000000000,-0.0000000000
80.4787,0.0000000000,-0.0000000000
80.4800,0.0000000000,-0.0000000000
80.4812,0.0000000000,-0.0000000000
80.4825,0.0000000000,-0.0000000000
80.4837,0.0000000000,-0.0000000000
80.4850,0.0000000000,-0.0000000000
80.4863,0.0000000000,-0.0000000000
80.4875,0.0000000000,-0.0000000000
80.4887,0.0000000000,-0.0000000000
80.4900,0.0000000000,-0.0000000000
80.4912,0.0000000000,-0.0000000000
80.4925,0.0000000000,-0.0000000000
80.4938,0.0000000000,-0.0000000000
80.4950,0.0000000000,-0.0000000000
80.4962,0.0000000000,-0.0000000000
80.4975,0.0000000000,-0.0000000000
80.4987,0.0000000000,-0.0000000000
80.5000,0.0000000000,-0.0000000000
80.5013,0.0000000000,-0.0000000000
80.5025,0.0000000000,-0.0000000000
80.5037,0.0000000000,-0.0000000000
80.5050,0.0000000000,-0.0000000000
80.5062,0.0000000000,-0.0000000000
80.5075,0.0000000000,-0.0000000000
80.5088,0.0000000000,-0.0000000000
80.5100,0.0000000000,-0.0000000000
80.5112,0.0000000000,-0.0000000000
80.5125,0.0000000000,-0.0000000000
80.5137,0.0000000000,-0.0000000000
80.5150,0.0000000000,-0.0000000000
80.5163,0.0000000000,-0.0000000000
80.5175,0.0000000000,-0.0000000000
80.5187,0.0000000000,-0.0000000000
80.5200,0.0000000000,-0.0000000000
80.5212,0.0000000000,-0.0000000000
80.5225,0.0000000000,-0.0000000000
80.5238,0.0000000000,-0.0000000000
80.5250,0.0000000000,-0.0000000000
80.5262,0.0000000000,-0.0000000000
80.5275,0.0000000000,-0.0000000000
80.5287,0.0000000000,-0.0000000000
80.5300,0.0000000000,-0.0000000000
80.5312,0.0000000000,-0.0000000000
80.5325,0.0000000000,-0.0000000000
80.5337,0.0000000000,-0.0000000000
80.5350,0.0000000000,-0.0000000000
80.5362,0.0000000000,-0.0000000000
